MATCH #,TEAM 1,TEAM 2,GROUP,Event Id,Event Name,Event Date,Venue,Section,Sold Quantity,Sold Proceeds,Sold Cost,Margin,P & L,UNIT.P&L,Unsold Quantity,Unsold Cost,UNIT LIST PRICE,Unit Cost
4,United States,Paraguay,Group D,153021783,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,Category 2,2,"$4,804.86 ","$3,880.00 ",0.192484276,$924.86 ,$462.43 ,2,"$3,880.00 ","$4,933.40 ","$1,940.00 "
4,United States,Paraguay,Group D,153020709,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$5,380.00 ","$1,843.78 ","$1,345.00 "
4,United States,Paraguay,Group D,153020709,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$4,480.00 ","$1,843.78 ","$1,120.00 "
4,United States,Paraguay,Group D,153020709,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$4,480.00 ","$2,141.16 ","$1,120.00 "
4,United States,Paraguay,Group D,153020709,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$3,880.00 ","$2,466.70 ","$1,940.00 "
4,United States,Paraguay,Group D,153020709,United States vs Paraguay - World Cup - Group D (Match 4),6/12/2026 6:00:00 PM +00:00,SoFi Stadium,United States Supporters Value Tier,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$2,240.00 ","$5,507.17 ","$1,120.00 "
8,Qatar,Switzerland,Group B,153020709,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,193.68 ",$860.00 ,0.279538904,$333.68 ,$83.42 ,0,$0.00 ,$0.00 ,$215.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$2,809.82 ","$2,480.00 ",0.117381184,$329.82 ,$82.46 ,0,$0.00 ,$0.00 ,$620.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 2,4,"$2,228.40 ","$1,860.00 ",0.165320409,$368.40 ,$92.10 ,0,$0.00 ,$0.00 ,$465.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,800.00 ","$1,800.00 ",0,$0.00 ,$0.00 ,0,$0.00 ,$0.00 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$694.56 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$2,490.61 ","$1,800.00 ",0.277285484,$690.61 ,$172.65 ,0,$0.00 ,$0.00 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,349.58 ",$873.80 ,$674.79 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$739.36 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,274.54 ",$860.00 ,0.325246755,$414.54 ,$103.64 ,0,$0.00 ,$0.00 ,$215.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$784.18 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ",$949.56 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,966.17 ","$1,800.00 ",0.084514563,$166.17 ,$41.54 ,0,$0.00 ,$0.00 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,2,"$1,466.64 ","$1,240.00 ",0.154530082,$226.64 ,$113.32 ,2,"$1,240.00 ","$1,657.96 ",$620.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,934.59 ","$1,800.00 ",0.069570296,$134.59 ,$33.65 ,0,$0.00 ,$0.00 ,$450.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,318.84 ",$860.00 ,0.347911801,$458.84 ,$114.71 ,0,$0.00 ,$0.00 ,$215.00 
8,Qatar,Switzerland,Group B,153020611,Qatar vs Switzerland - World Cup - Group B (Match 8),6/13/2026 12:00:00 PM +00:00,Levi's Stadium,Category 1,2,"$1,795.92 ","$1,364.10 ",0.240445008,$431.82 ,$215.91 ,0,$0.00 ,$0.00 ,$682.05 
7,Brazil,Morocco,Group C,153020611,Brazil vs Morocco - World Cup - Group C (Match 7),6/13/2026 6:00:00 PM +00:00,MetLife Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,480.00 ","$3,838.33 ",$620.00 
7,Brazil,Morocco,Group C,153021803,Brazil vs Morocco - World Cup - Group C (Match 7),6/13/2026 6:00:00 PM +00:00,MetLife Stadium,Category 2,4,"$4,477.46 ","$2,000.00 ",0.553318175,"$2,477.46 ",$619.36 ,0,$0.00 ,$0.00 ,$500.00 
6,Australia,TBD,Group D,153021803,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$760.00 ,$391.08 ,$380.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ","$1,312.59 ",$450.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ",$666.90 ,$450.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ","$1,620.88 ",$450.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$519.34 ,$450.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ","$1,457.70 ",$450.00 
6,Australia,TBD,Group D,153020454,Australia vs TBD - World Cup - Group D (Match 6),6/13/2026 9:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$900.00 ,$514.34 ,$450.00 
5,Haiti,Scotland,Group C,153020454,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$2,939.58 ","$1,240.00 ",0.578171031,"$1,699.58 ",$424.90 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,096.24 ",$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,239.02 ","$1,240.00 ",0.707479558,"$2,999.02 ",$749.76 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,571.04 ","$1,240.00 ",0.65276222,"$2,331.04 ",$582.76 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$5,462.40 ","$1,240.00 ",0.772993555,"$4,222.40 ","$1,055.60 ",0,$0.00 ,$0.00 ,$620.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,137.84 ","$1,240.00 ",0.6048237,"$1,897.84 ",$474.46 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,696.40 ","$1,240.00 ",0.735967975,"$3,456.40 ",$864.10 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$2,949.66 ","$1,240.00 ",0.579612565,"$1,709.66 ",$427.42 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,151.10 ",$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$2,162.92 ","$1,240.00 ",0.426700941,$922.92 ,$230.73 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,776.24 ","$1,240.00 ",0.67163104,"$2,536.24 ",$634.06 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$2,349.36 ","$1,240.00 ",0.472196683,"$1,109.36 ",$277.34 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$1,804.18 ","$1,240.00 ",0.312707157,$564.18 ,$141.04 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$1,820.22 ","$1,240.00 ",0.318763665,$580.22 ,$145.06 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$2,375.60 ","$1,240.00 ",0.478026603,"$1,135.60 ",$283.90 ,0,$0.00 ,$0.00 ,$310.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 1,4,"$4,709.56 ","$1,640.00 ",0.65177214,"$3,069.56 ",$767.39 ,0,$0.00 ,$0.00 ,$410.00 
5,Haiti,Scotland,Group C,153021802,Haiti vs Scotland - World Cup - Group C (Match 5),6/13/2026 9:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,135.40 ","$1,240.00 ",0.60451617,"$1,895.40 ",$473.85 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153021802,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,102.10 ","$1,240.00 ",0.410113695,$862.10 ,$215.52 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,236.32 ","$1,640.00 ",0.493251594,"$1,596.32 ",$399.08 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,081.52 ","$1,640.00 ",0.467795114,"$1,441.52 ",$360.38 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$1,766.81 ","$1,240.00 ",0.298170148,$526.81 ,$131.70 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,570.73 ","$1,240.00 ",0.517646738,"$1,330.73 ",$332.68 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,373.26 ","$1,240.00 ",0.477511945,"$1,133.26 ",$283.32 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,007.32 ","$1,640.00 ",0.454663953,"$1,367.32 ",$341.83 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$2,038.35 ","$1,640.00 ",0.195427674,$398.35 ,$99.59 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$752.22 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$2,892.95 ","$1,640.00 ",0.433104616,"$1,252.95 ",$313.24 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,087.38 ","$1,640.00 ",0.468805265,"$1,447.38 ",$361.84 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,000.00 ",$823.20 ,$500.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,399.46 ","$1,240.00 ",0.483217057,"$1,159.46 ",$289.86 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,165.08 ","$1,640.00 ",0.48184564,"$1,525.08 ",$381.27 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$781.34 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$2,873.80 ","$1,640.00 ",0.429327023,"$1,233.80 ",$308.45 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$2,723.76 ","$1,640.00 ",0.39789115,"$1,083.76 ",$270.94 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$2,723.76 ","$1,640.00 ",0.39789115,"$1,083.76 ",$270.94 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,006.16 ","$1,640.00 ",0.454453522,"$1,366.16 ",$341.54 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$3,318.85 ","$1,640.00 ",0.50585293,"$1,678.85 ",$419.71 ,0,$0.00 ,$0.00 ,$410.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,233.65 ","$1,240.00 ",0.444854834,$993.65 ,$248.41 ,0,$0.00 ,$0.00 ,$310.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,500.00 ",$783.77 ,$500.00 
10,Germany,Curaçao,Group E,153020800,Germany vs Curaçao - World Cup - Group E (Match 10),6/14/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$2,416.54 ","$1,240.00 ",0.486869656,"$1,176.54 ",$294.14 ,0,$0.00 ,$0.00 ,$310.00 
11,Netherlands,Japan,Group F,153020800,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 1,2,"$2,648.44 ",$890.00 ,0.663953119,"$1,758.44 ",$879.22 ,2,$890.00 ,"$3,564.80 ",$445.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,474.60 ","$1,340.00 ",0.614344097,"$2,134.60 ",$533.65 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,375.09 ","$1,340.00 ",0.60297355,"$2,035.09 ",$508.77 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,079.28 ","$1,340.00 ",0.564833337,"$1,739.28 ",$434.82 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,602.40 ","$1,340.00 ",0.62802576,"$2,262.40 ",$565.60 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$1,568.00 ","$1,340.00 ",0.145408163,$228.00 ,$57.00 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,340.00 ","$1,393.81 ",$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,403.66 ","$1,340.00 ",0.606306152,"$2,063.66 ",$515.92 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$2,971.93 ","$1,340.00 ",0.549114548,"$1,631.93 ",$407.98 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$4,601.28 ","$1,340.00 ",0.708776688,"$3,261.28 ",$815.32 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,1,$452.98 ,$335.00 ,0.260453,$117.98 ,$117.98 ,0,$0.00 ,$0.00 ,$335.00 
11,Netherlands,Japan,Group F,153021218,Netherlands vs Japan - World Cup - Group F (Match 11),6/14/2026 3:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,330.68 ","$1,340.00 ",0.597679753,"$1,990.68 ",$497.67 ,0,$0.00 ,$0.00 ,$335.00 
9,Côte d'Ivoire,Ecuador,Group E,153021218,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 2,4,"$3,080.88 ","$1,440.00 ",0.532601075,"$1,640.88 ",$410.22 ,0,$0.00 ,$0.00 ,$360.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,780.00 ",$946.04 ,$445.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,4,"$3,578.54 ","$1,780.00 ",0.502590441,"$1,798.54 ",$449.64 ,0,$0.00 ,$0.00 ,$445.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,000.00 ",$915.52 ,$500.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 3,4,"$1,003.97 ",$620.00 ,0.382451666,$383.97 ,$95.99 ,0,$0.00 ,$0.00 ,$155.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 2,4,"$2,963.92 ","$1,340.00 ",0.547896029,"$1,623.92 ",$405.98 ,0,$0.00 ,$0.00 ,$335.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,4,"$3,571.18 ","$1,780.00 ",0.501565308,"$1,791.18 ",$447.80 ,0,$0.00 ,$0.00 ,$445.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,4,"$3,798.87 ","$1,780.00 ",0.531439612,"$2,018.87 ",$504.72 ,0,$0.00 ,$0.00 ,$445.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 2,4,"$2,875.66 ","$1,440.00 ",0.49924539,"$1,435.66 ",$358.92 ,0,$0.00 ,$0.00 ,$360.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,4,"$3,795.32 ","$1,780.00 ",0.531001338,"$2,015.32 ",$503.83 ,0,$0.00 ,$0.00 ,$445.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 3,4,"$1,951.48 ",$620.00 ,0.682292413,"$1,331.48 ",$332.87 ,0,$0.00 ,$0.00 ,$155.00 
9,Côte d'Ivoire,Ecuador,Group E,153022356,Côte d'Ivoire vs Ecuador - World Cup - Group E (Match 9),6/14/2026 7:00:00 PM +00:00,Lincoln Financial Field,Category 1,4,"$2,931.18 ","$1,780.00 ",0.392736031,"$1,151.18 ",$287.80 ,0,$0.00 ,$0.00 ,$445.00 
